user_id,Contract,RelaxDuration,MovieDuration,ChildDuration,SportDuration,TVDuration,TotalDuration,Most_Watch,Taste,Type,Activeness,Clinginess,most_search_june,category_june,most_search_july,category_july,trending_type,previous
365589,AGFD02934,0,19170,3852,0,540967,563989,TV,Movie-Child-TV,High,30,High,dr.stone 2,Anime,truyền thuyết thiếu Lâm tự 2,C-Drama,Changed,Anime; C-Drama
373736,AGFD03041,0,0,0,0,6689,6689,TV,TV,Low,1,Low,hồ sơ trinh sát,C-Drama,muose,K-Drama,Changed,C-Drama; K-Drama
374257,AGFD03151,0,0,0,0,235359,235359,TV,TV,Medium,23,High,yêu nhầm chị dâu,Romantic movie,hậu duệ mặt trời,Romantic movie,Unchanged,Unchanged
376771,AGFD03344,0,0,0,0,33161,33161,TV,TV,Low,8,Low,keep running man,Gameshow,công tố viên Trường Sinh thuyết minh,K-Drama,Changed,Gameshow; K-Drama
380285,AGFD03362,0,5154,0,0,87496,92650,TV,Movie-TV,Medium,17,Medium,cô nàng vệ sĩ của tôi,Romantic movie,người tình của khang hy,C-Drama,Changed,Romantic movie; C-Drama
380313,AGFD03433,0,32241,71530,0,320624,424395,TV,Movie-Child-TV,Medium,29,High,"taxi, em tên gì?",V-Drama,"taxi, em tên gì?",V-Drama,Unchanged,Unchanged
381486,AGFD03462,0,0,668,0,273718,274386,TV,Child-TV,Medium,30,High,cô nàng trong trắng oh woo ri tập 7 14,K-Drama,cap dôi vuot thoi gian,K-Drama,Unchanged,Unchanged
381953,AGFD03484,0,0,0,0,32171,32171,TV,TV,Low,16,Low,đặc nhiệm thám tử (phần 3),Anime,tình yêu bất tận,Romantic movie,Changed,Anime; Romantic movie
382926,AGFD03527,0,0,10810,0,686529,697339,TV,Child-TV,High,29,High,úc vs tismenis,Sport,U19 Campuchia,Sport,Unchanged,Unchanged
383246,AGFD03561,0,0,27139,0,38635,65774,TV,Child-TV,Medium,7,Low,trò chơi vương quyền s3,Action movie,vùng đất nguyên thuỷ,Action movie,Unchanged,Unchanged
383410,AGFD03592,0,0,0,0,316838,316838,TV,TV,Medium,15,Medium,phim thái lan tình yêu dau khổ tập 1,Thai-Drama,phim Thái Chào em cô nàng,Thai-Drama,Unchanged,Unchanged
383680,AGFD03740,0,0,0,0,259200,259200,TV,TV,Medium,3,Low,hoa hồng trên ngực trái,V-Drama,đại đường minh nguyệt,C-Drama,Changed,V-Drama; C-Drama
384749,AGFD03872,31,0,0,0,11893,11924,TV,Relax-TV,Low,27,Medium,nữ thanh tra tài ba,K-Drama,mật mã phù thủy,US-Drama,Changed,K-Drama; US-Drama
385104,AGFD03891,0,50258,0,0,1415939,1466197,TV,Movie-TV,High,30,High,hoa nở lá vội tàn,Romantic movie,người đàn ông của hoàng hậu inchoen,Romantic movie,Unchanged,Unchanged
385822,AGFD03977,0,989,0,0,238908,239897,TV,Movie-TV,Medium,5,Low,nàng thư ký của tôi,Romantic movie,ngọn gió đời tôi,Romantic movie,Unchanged,Unchanged
386598,AGFD04038,18741,171226,1558,0,1297462,1488987,TV,Relax-Movie-Child-TV,High,30,High,kim dạ minh nguyệt,C-Drama,tinh hà xán lạn (56 tập) (love like the galaxy),C-Drama,Unchanged,Unchanged
387540,AGFD04067,325,0,0,0,110330,110655,TV,Relax-TV,Medium,30,High,độc nữ quân vị kiến,Romantic movie,cô nàng trong trắng oh woo ri,K-Drama,Changed,Romantic movie; K-Drama
391643,AGFD04075,3787,0,0,0,176530,180317,TV,Relax-TV,Medium,26,High,mắt xích hận thù,Thai-Drama,cô vợ bắt buộc,Thai-Drama,Unchanged,Unchanged
391825,AGFD04174,0,0,0,0,2065268,2065268,TV,TV,High,28,High,tôi thấy hoa vàng trên cỏ xanh,V-Drama,chinese toys,Other,Changed,V-Drama; Other
392098,AGFD04226,0,0,0,0,57612,57612,TV,TV,Low,25,Medium,hộc châu phu nhân,C-Drama,trái tim lầm lỡ,Music,Changed,C-Drama; Music
392220,AGFD04274,0,0,0,0,2510,2510,TV,TV,Low,17,Low,mộng hoa lục,C-Drama,nữ luật sự,K-Drama,Changed,C-Drama; K-Drama
392697,AGFD04311,0,0,5360,0,1890180,1895540,TV,Child-TV,High,30,High,đội đặc nhiệm,Action movie,baby blues,Other,Changed,Action movie; Other
393786,AGFD04331,0,24165,0,1638,172810,198613,TV,Movie-Sport-TV,Medium,29,High,lấy danh nghĩa người nhà,C-Drama,nhat kien khuynh tam,C-Drama,Unchanged,Unchanged
395610,AGFD04548,0,0,0,0,58116,58116,TV,TV,Low,15,Low,phim công chúa auora,K-Drama,yêu anh từ dạ dày,Romantic movie,Changed,K-Drama; Romantic movie
395889,AGFD04563,0,0,0,0,272548,272548,TV,TV,Medium,29,High,boruto tap24,Anime,thủy hử,C-Drama,Changed,Anime; C-Drama
398943,AGFD04647,0,0,0,0,658704,658704,TV,TV,High,30,High,siêu nhân,Kids,heo peppa,Kids,Unchanged,Unchanged
399422,AGFD04660,0,0,0,0,1607645,1607645,TV,TV,High,24,High,kimetsu no yaiba,Anime,đại chiến titan,Anime,Unchanged,Unchanged
400665,AGFD04746,0,136,0,0,151207,151343,TV,Movie-TV,Medium,2,Low,nàng vệ sĩ của tôi,Thai-Drama,cô vợ của siêu sao,Romantic movie,Changed,Thai-Drama; Romantic movie
401234,AGFD04779,0,0,0,0,66943,66943,TV,TV,Medium,25,High,trận hàn quốc gặp malaysia,Sport,trực tiếp bóng đá,Sport,Unchanged,Unchanged
401615,AGFD04905,0,2244,0,0,127305,129549,TV,Movie-TV,Medium,13,Medium,hạ tiên sinh,C-Drama,trần thiên thiên,C-Drama,Unchanged,Unchanged
401882,AGFD04988,0,0,0,0,2315768,2315768,TV,TV,High,30,High,monstrous,Horror movie,the man from nowhere,K-Drama,Changed,Horror movie; K-Drama
402038,AGFD05013,0,0,0,0,24180,24180,TV,TV,Low,28,Medium,cả thế giới đều không bằng em,Romantic movie,aikatsu - nhiệt huyết thần tượng (phần 1),Anime,Changed,Romantic movie; Anime
403476,AGFD05125,0,0,0,0,332311,332311,TV,TV,Medium,27,High,quãng đời còn lại xin đc chỉ giáo,Romantic movie,phim hoa khai bán hạ,C-Drama,Changed,Romantic movie; C-Drama
403980,AGFD05157,0,0,0,0,267063,267063,TV,TV,Medium,24,High,Thử Thách Thần Tượng,Gameshow,nụ hôn của giác quan thứ sáu,Romantic movie,Changed,Gameshow; Romantic movie
404337,AGFD05196,0,294,146655,0,1001920,1148869,TV,Movie-Child-TV,High,14,High,tình yêu đích thực,Romantic movie,minh châu rực rỡ,Romantic movie,Unchanged,Unchanged
405336,AGFD05199,0,0,0,0,156670,156670,TV,TV,Medium,9,Low,khu rung bi mat,K-Drama,chi khi bay cao,C-Drama,Changed,K-Drama; C-Drama
405990,AGFD05220,0,0,0,0,1108428,1108428,TV,TV,High,30,High,bạn trai hợp đồng,Romantic movie,mobius,Action movie,Changed,Romantic movie; Action movie
406157,AGFD05232,0,0,0,0,2373602,2373602,TV,TV,High,30,High,cuộc chiến công-ten-nơ s1,Action movie,SINH TU,V-Drama,Changed,Action movie; V-Drama
407626,AGFD05451,0,10961,0,0,846978,857939,TV,Movie-TV,High,16,High,spider-man: no way home,Action movie,thor,Action movie,Unchanged,Unchanged
409574,AGFD05581,0,0,0,0,1490017,1490017,TV,TV,High,30,High,shooting stars,K-Drama,tại sao lại là oh soo jae vietsub,K-Drama,Unchanged,Unchanged
410417,AGFD05635,0,0,0,0,194890,194890,TV,TV,Medium,30,High,vẻ đẹp đích thực,Romantic movie,co nang cu ta,Romantic movie,Unchanged,Unchanged
411686,AGFD05637,0,0,0,0,1225965,1225965,TV,TV,High,19,High,made for love s1,Romantic movie,Evil Angel,Other,Changed,Romantic movie; Other
412438,AGFD05745,0,0,0,0,301185,301185,TV,TV,Medium,25,High,kaito kid,Anime,SIEU TROM KID ANIME,Anime,Unchanged,Unchanged
412633,AGFD05755,0,0,0,0,54607,54607,TV,TV,Low,21,Medium,vượt ra tội ác,K-Drama,mùa hè yêu dấu của chúng ta,Romantic movie,Changed,K-Drama; Romantic movie
413609,AGFD05811,0,939,2646,0,320412,323997,TV,Movie-Child-TV,Medium,30,High,why her?,K-Drama,minions,Animation movie,Changed,K-Drama; Animation movie
41372,AGFD05824,0,0,0,0,145532,145532,TV,TV,Medium,9,Low,nghệ thuật săn quỷ và nấu mỳ,K-Drama,tinh hà xán lạn,C-Drama,Changed,K-Drama; C-Drama
413905,AGFD05971,0,0,0,0,421629,421629,TV,TV,Medium,30,High,why her?,K-Drama,why her,K-Drama,Unchanged,Unchanged
414214,AGFD06020,0,0,0,0,1149436,1149436,TV,TV,High,30,High,trả giá ngọt ngào,Romantic movie,anh muốn em sống sao,Music,Changed,Romantic movie; Music
418278,AGFD06197,0,778,0,0,455788,456566,TV,Movie-TV,Medium,26,High,chạng vạng,Romantic movie,50 sắc thái,Romantic movie,Unchanged,Unchanged
418429,AGFD06199,0,5706,248,0,41337,47291,TV,Movie-Child-TV,Low,27,Medium,tôi và chúng ta ở bên nhau,Romantic movie,nhất kiến khuynh tâm,C-Drama,Changed,Romantic movie; C-Drama
418667,AGFD06227,0,0,0,0,31268,31268,TV,TV,Low,28,Medium,hoa gian tân nương,Romantic movie,u19 việt nam - u19 myanmar | xem lại trận đấu - u19 đông nam á,Sport,Changed,Romantic movie; Sport
419023,AGFD06332,0,0,0,0,572358,572358,TV,TV,High,30,High,hai quê,Music,dáng đứng bến tre,Music,Unchanged,Unchanged
419674,AGFD06478,0,0,0,0,158069,158069,TV,TV,Medium,20,Medium,giữa thang xuân,C-Drama,bằng chứng thép 3,C-Drama,Unchanged,Unchanged
420176,AGFD06488,47,5897,0,0,739831,745775,TV,Relax-Movie-TV,High,30,High,cô nàng xinh đẹp,K-Drama,chú tôi cuyển sinh,Anime,Changed,K-Drama; Anime
421873,AGFD06723,0,2829,0,0,541953,544782,TV,Movie-TV,High,29,High,tư đằng,C-Drama,"làm sao, boss lại làm sao nữa?",C-Drama,Unchanged,Unchanged
422762,AGFD06739,0,0,0,0,951142,951142,TV,TV,High,15,High,thanh gươm diệt quỷ phần kỹ viện trấn,Anime,overlord,Anime,Unchanged,Unchanged
423739,AGFD06828,0,0,0,0,1241122,1241122,TV,TV,High,30,High,thời gian và em,Romantic movie,my only one,Romantic movie,Unchanged,Unchanged
426386,AGFD06952,0,13338,19283,0,384983,417604,TV,Movie-Child-TV,Medium,30,High,boruto: naruto the movie,Anime,siêu nhân,Kids,Changed,Anime; Kids
427167,AGFD07034,0,0,0,0,1312691,1312691,TV,TV,High,24,High,công chúa ngọc và công chúa than,C-Drama,gia đình đức hạnh,K-Drama,Changed,C-Drama; K-Drama
427682,AGFD07136,0,62531,5354,737,733541,802163,TV,Movie-Child-Sport-TV,High,30,High,10 năm 3 tháng 30 ngày,Romantic movie,10 năm 3 tháng 30 ngày,Romantic movie,Unchanged,Unchanged
428499,AGFD07216,0,0,0,0,16709,16709,TV,TV,Low,8,Low,hạ cánh nơi anh,Romantic movie,nhất kiến khuynh tâm,C-Drama,Changed,Romantic movie; C-Drama
429681,AGFD07511,0,50735,0,0,711600,762335,TV,Movie-TV,High,30,High,dragon ball,Anime,SAT THU NHAN TAO,K-Drama,Changed,Anime; K-Drama
431268,AGFD07563,0,0,0,0,681670,681670,TV,TV,High,23,High,tam sinh tam thế,C-Drama,ly nhân tâm thượng,C-Drama,Unchanged,Unchanged
431539,AGFD07633,0,0,0,0,18,18,TV,TV,Low,1,Low,mộng lục hoa,C-Drama,hương mật tựa khói sương,C-Drama,Unchanged,Unchanged
432105,AGFD07761,0,0,0,0,29679,29679,TV,TV,Low,29,Medium,dai chien the gioi ngam,Action movie,làm sao boss lại làm sao nữa,C-Drama,Changed,Action movie; C-Drama
432143,AGFD07850,0,0,0,0,1729151,1729151,TV,TV,High,25,High,mị nguyệt truyện,C-Drama,tế công,C-Drama,Unchanged,Unchanged
432147,AGFD07902,0,0,0,0,48539,48539,TV,TV,Low,22,Medium,truyen gia,C-Drama,bằng chứng thép 3,C-Drama,Unchanged,Unchanged
433793,AGFD07911,0,0,0,0,35132,35132,TV,TV,Low,14,Low,thiên thiên hướng thượng,C-Drama,tsubasa,Anime,Changed,C-Drama; Anime
434319,AGFD07955,0,0,0,0,233470,233470,TV,TV,Medium,30,High,thư kỳ,C-Drama,cuộc thi olive,Other,Changed,C-Drama; Other
434628,AGFD08057,0,0,0,0,270859,270859,TV,TV,Medium,18,Medium,bắt ma phá án,K-Drama,bắt ma phá án,K-Drama,Unchanged,Unchanged
434689,AGFD08182,0,0,0,0,2512070,2512070,TV,TV,High,30,High,xin chào tôi ơi,K-Drama,quá nhanh quá nguy hiểm 7,Action movie,Changed,K-Drama; Action movie
435855,AGFD08249,0,0,0,0,315648,315648,TV,TV,Medium,29,High,bạn trai tôi là hồ ly,K-Drama,lưỡng bất nghi,C-Drama,Changed,K-Drama; C-Drama
436930,AGFD08311,0,0,0,0,1628760,1628760,TV,TV,High,21,High,dr. stone (season 2),Anime,mairimashita! iruma-kun,Anime,Unchanged,Unchanged
437719,AGFD08319,0,0,0,0,55517,55517,TV,TV,Low,28,Medium,minh lan truyện,C-Drama,kẻ trộm mặt trăng: minions,Animation movie,Changed,C-Drama; Animation movie
438378,AGFD08327,0,0,0,0,239822,239822,TV,TV,Medium,30,High,chàng hậu,K-Drama,DIEN HY CONG LUOC,C-Drama,Changed,K-Drama; C-Drama
440203,AGFD08351,0,0,4506,0,3024,7530,Child,Child-TV,Low,7,Low,RUNNING MAN,Gameshow,chờ gumball s1,Animation movie,Changed,Gameshow; Animation movie
441403,AGFD08402,0,0,0,0,116,116,TV,TV,Low,1,Low,phim hàn quốc,K-Drama,thiên cổ huyết tâm,C-Drama,Changed,K-Drama; C-Drama
442439,AGFD08427,0,0,0,0,34951,34951,TV,TV,Low,12,Low,link: eat love kill,Romantic movie,làm vợ thời nay,Thai-Drama,Changed,Romantic movie; Thai-Drama
442622,AGFD08457,0,54365,0,0,50713,105078,Movie,Movie-TV,Medium,13,Medium,cuộc phiêu lưu của chú rùa sammy,Animation movie,the bridge,Action movie,Changed,Animation movie; Action movie
443835,AGFD08485,0,0,0,0,1828603,1828603,TV,TV,High,29,High,love is war,Anime,bác sĩ ma,K-Drama,Changed,Anime; K-Drama
444367,AGFD08534,0,0,0,0,68249,68249,TV,TV,Medium,14,Medium,PENTHOUSE,K-Drama,THAN DIEU DAI HIEP,C-Drama,Changed,K-Drama; C-Drama
445132,AGFD08541,0,0,0,0,13800,13800,TV,TV,Low,8,Low,attack on titan season 3 - shingeki no kyojin,Anime,SPY,Anime,Unchanged,Unchanged
446346,AGFD08645,0,0,0,0,1226278,1226278,TV,TV,High,23,High,Tình như mơ đời như mộng,K-Drama,chàng rể gặp may,K-Drama,Unchanged,Unchanged
447831,AGFD08653,0,0,0,0,207983,207983,TV,TV,Medium,12,Medium,kim ha minh nguyet truyen,C-Drama,toi la bu sa ba,Thai-Drama,Changed,C-Drama; Thai-Drama
448064,AGFD08662,0,0,0,0,178220,178220,TV,TV,Medium,26,High,harry potter,Action movie,định mệnh anh yêu em,Romantic movie,Changed,Action movie; Romantic movie
449238,AGFD08763,0,0,0,0,227327,227327,TV,TV,Medium,30,High,thiên nga bóng đêm,K-Drama,luật sư bất đắc dĩ,K-Drama,Unchanged,Unchanged
451229,AGFD08808,0,0,0,0,29362,29362,TV,TV,Low,3,Low,xì trum,Animation movie,a ghost story,Horror movie,Changed,Animation movie; Horror movie
453254,AGFD08843,0,0,0,0,155277,155277,TV,TV,Medium,11,Medium,baby shark,Kids,người nhện,Kids,Unchanged,Unchanged
454031,AGFD08860,0,25874,0,0,61471,87345,TV,Movie-TV,Medium,13,Medium,bắt ma phá án,K-Drama,cậu bé yêu quái kitaro (phần 6),Anime,Changed,K-Drama; Anime
457066,AGFD08932,0,0,0,0,129566,129566,TV,TV,Medium,14,Medium,bắt ma phá án,K-Drama,loi nguyen bi an,Horror movie,Changed,K-Drama; Horror movie
459757,AGFD08980,0,0,0,0,1987069,1987069,TV,TV,High,26,High,jujutsu kaisen,Anime,classroom,Learning,Changed,Anime; Learning
460089,AGFD09039,0,0,0,0,846682,846682,TV,TV,High,30,High,GINTAMA,Anime,SHIEL,Action movie,Changed,Anime; Action movie
460480,AGFD09056,0,0,0,0,74776,74776,TV,TV,Medium,30,High,Doraemon,Animation movie,thử thách thần tượng - running man,Gameshow,Changed,Animation movie; Gameshow
460633,AGFD09058,0,0,0,0,60411,60411,TV,TV,Low,10,Low,black clovers,Anime,chị em song sinh,K-Drama,Changed,Anime; K-Drama
460656,AGFD09174,0,95084,0,0,480165,575249,TV,Movie-TV,High,30,High,bên cầu hiền lương,Music,bolero,Music,Unchanged,Unchanged
464496,AGFD09176,0,0,0,0,120110,120110,TV,TV,Medium,19,Medium,tình ý bay cao,Romantic movie,vẻ đẹp đích thực,Romantic movie,Unchanged,Unchanged
464719,AGFD09208,0,0,0,0,2414124,2414124,TV,TV,High,29,High,Be Mbitious,K-Drama,doctor law,K-Drama,Unchanged,Unchanged
467158,AGFD09252,0,0,0,0,17772,17772,TV,TV,Low,2,Low,phong khoi lacduong,C-Drama,ngu  giao ky,C-Drama,Unchanged,Unchanged
467885,AGFD09384,0,161,0,0,547647,547808,TV,Movie-TV,High,23,High,tokyo ghoul:re,Anime,baby sister,Horror movie,Changed,Anime; Horror movie
468764,AGFD09457,0,0,0,0,1526220,1526220,TV,TV,High,30,High,khi người đàn ông yêu,Romantic movie,hoa khai ban ha,C-Drama,Changed,Romantic movie; C-Drama
469527,AGFD09493,0,56,0,0,15891,15947,TV,Movie-TV,Low,29,Medium,goblin,K-Drama,nữ luật sư kì lạ,K-Drama,Unchanged,Unchanged
469654,AGFD09515,0,5013,0,0,389476,394489,TV,Movie-TV,Medium,30,High,ngược dòng thời gian để yêu em,Romantic movie,yêu nhầm chị dâu,Romantic movie,Unchanged,Unchanged
469928,AGFD09701,0,0,0,0,371209,371209,TV,TV,Medium,30,High,điều kỳ diệu ở phòng giam số 7,K-Drama,taxi driver,K-Drama,Unchanged,Unchanged
471294,AGFD09759,0,0,0,0,90718,90718,TV,TV,Medium,14,Medium,nữ thanh tra tài ba,K-Drama,chiêu diêu,C-Drama,Changed,K-Drama; C-Drama
472364,AGFD09838,0,0,0,0,1316433,1316433,TV,TV,High,30,High,phim lego 2,Animation movie,"taxi, em tên gì?",V-Drama,Changed,Animation movie; V-Drama
475576,AGFD09845,0,0,0,0,130957,130957,TV,TV,Medium,5,Low,chiến tranh giữa các vì sao: tập i – hiểm họa bóng ma,Action movie,jackie,Music,Changed,Action movie; Music
476338,AGFD09870,0,1990,0,0,31205,33195,TV,Movie-TV,Low,23,Medium,thiên nga đen,US-Drama,thiên nga bóng đêm,K-Drama,Changed,US-Drama; K-Drama
47677,AGFD09914,0,0,0,0,935337,935337,TV,TV,High,29,High,vẻ đẹp đích thực,Romantic movie,phi hổ 3,C-Drama,Changed,Romantic movie; C-Drama
477272,AGFD10021,0,0,0,0,2848,2848,TV,TV,Low,1,Low,cô dâu nhập khẩu,Thai-Drama,cô vợ bắt buộc,Thai-Drama,Unchanged,Unchanged
477658,AGFD10143,0,0,0,0,162391,162391,TV,TV,Medium,23,High,mở vòng cổ cải lương,Music,mở ca nhạc thiếu nhi,Music,Unchanged,Unchanged
477767,AGFD10207,0,0,0,0,9087,9087,TV,TV,Low,4,Low,máy múc,Kids,đấu trường robot,Kids,Unchanged,Unchanged
479873,AGFD10215,0,0,0,0,7070,7070,TV,TV,Low,17,Low,vẻ đẹp đích thực,Romantic movie,lee junho,K-Drama,Changed,Romantic movie; K-Drama
480616,AGFD10299,0,0,10465,0,418885,429350,TV,Child-TV,Medium,28,High,Thử Thách Thần Tượng,Gameshow,nhất dạ tân nương 2,C-Drama,Changed,Gameshow; C-Drama
483731,AGFD10527,0,30,0,0,72205,72235,TV,Movie-TV,Medium,24,High,Lãng mạn thua vào tay em,Romantic movie,pokemon,Animation movie,Changed,Romantic movie; Animation movie
485998,AGFD10615,0,1581,0,0,26484,28065,TV,Movie-TV,Low,7,Low,"sơ thần, là em cố ý quên anh",C-Drama,bằng chứng thép 2,C-Drama,Unchanged,Unchanged
487070,AGFD10616,0,0,0,0,78506,78506,TV,TV,Medium,30,High,thanh xuân vật vã,K-Drama,hơn cả tình yêu,Romantic movie,Changed,K-Drama; Romantic movie
487120,AGFD10654,0,0,0,0,29110,29110,TV,TV,Low,2,Low,sóc siêu quậy 3: trên đảo hoang,Animation movie,vô ảnh,C-Drama,Changed,Animation movie; C-Drama
487516,AGFD10657,0,0,0,0,266,266,TV,TV,Low,1,Low,nhật ký ma cà rồng (phần 1),Horror movie,nếu ốc sên có tình yêu,Romantic movie,Changed,Horror movie; Romantic movie
488118,AGFD10684,0,0,0,0,2458201,2458201,TV,TV,High,30,High,tôi thấy hoa vàng trên cỏ xanh,V-Drama,công chúa tóc xù,Animation movie,Changed,V-Drama; Animation movie
488348,AGFD10767,0,0,0,0,51180,51180,TV,TV,Low,11,Low,yêu nhầm chị dâu,Romantic movie,cuộc chiến siêu sao,Thai-Drama,Changed,Romantic movie; Thai-Drama
489156,AGFD10822,0,0,0,0,130208,130208,TV,TV,Medium,11,Medium,thả thí thiên hạ,C-Drama,chân hoàn truyện,C-Drama,Unchanged,Unchanged
489733,AGFD10829,0,0,0,0,1947350,1947350,TV,TV,High,27,High,vô tình nhặt được tổng tài,C-Drama,bác sĩ luật sư,K-Drama,Changed,C-Drama; K-Drama
490776,AGFD10904,0,0,0,0,11312,11312,TV,TV,Low,13,Low,tình yêu giả dối anime,Anime,magic kaitou,Anime,Unchanged,Unchanged
491119,AGFD10925,0,65,0,0,1471,1536,TV,Movie-TV,Low,1,Low,thiên linh cái,Horror movie,hồ sơ trinh sát,Action movie,Changed,Horror movie; Action movie
491756,AGFD11062,0,0,0,0,54171,54171,TV,TV,Low,6,Low,chúc khanh hảo,C-Drama,sơn trại tiểu manh chủ,C-Drama,Unchanged,Unchanged
495831,AGFD11115,0,0,0,0,58207,58207,TV,TV,Low,3,Low,CHUYEN TINH BAC SI,K-Drama,công tố viên quân sự do bae man,K-Drama,Unchanged,Unchanged
49637,AGFD11124,0,0,106,0,49200,49306,TV,Child-TV,Low,5,Low,mộng hoa lục,C-Drama,thiên nga bóng đêm,K-Drama,Changed,C-Drama; K-Drama
498279,AGFD11172,0,0,0,0,606636,606636,TV,TV,High,30,High,mộng hoa lục,C-Drama,sơn trại tiểu manh chủ,C-Drama,Unchanged,Unchanged
501341,AGFD11206,0,0,0,0,140926,140926,TV,TV,Medium,29,High,bắt ma phá án,Comedy,khi màn đêm gợn sóng,C-Drama,Changed,Comedy; C-Drama
501723,AGFD11261,0,0,0,0,1948354,1948354,TV,TV,High,28,High,thiên nga bóng đêm,K-Drama,người thầy y đức,K-Drama,Unchanged,Unchanged
504374,AGFD11396,0,0,0,0,14551,14551,TV,TV,Low,1,Low,karaoke vì đó là em,Music,karaoke vì đó là em,Music,Unchanged,Unchanged
50459,AGFD11441,0,43048,0,0,15576,58624,Movie,Movie-TV,Low,26,Medium,hậu cung như ý truyện,C-Drama,hậu cung như ý truyện,C-Drama,Unchanged,Unchanged
504841,AGFD11487,0,0,0,0,310302,310302,TV,TV,Medium,30,High,We got married,Romantic movie,the sixth sense,Horror movie,Changed,Romantic movie; Horror movie
505109,AGFD11622,0,0,0,0,196561,196561,TV,TV,Medium,30,High,ông hoàng mua sắm,K-Drama,cô gái nhìn thấy mùi hương,K-Drama,Unchanged,Unchanged
505303,AGFD11675,0,0,0,0,29093,29093,TV,TV,Low,2,Low,hàng long phục  hổ,C-Drama,xuân hoa thu nguyệt,C-Drama,Unchanged,Unchanged
507746,AGFD11695,0,73755,2589,0,57483,133827,Movie,Movie-Child-TV,Medium,30,High,trở về quá khứ để yêu anh,Romantic movie,đấu phá,C-Drama,Changed,Romantic movie; C-Drama
507858,AGFD11715,0,0,0,0,14551,14551,TV,TV,Low,1,Low,chúng ta không biết yêu,Romantic movie,cuộc chiến giày gót nhọn,K-Drama,Changed,Romantic movie; K-Drama
508126,AGFD11743,0,0,1224,0,856542,857766,TV,Child-TV,High,30,High,bts,Music,totoro,Animation movie,Changed,Music; Animation movie
508140,AGFD11744,0,0,0,0,5369,5369,TV,TV,Low,2,Low,tokyo ghoul:re,Anime,tokyo ghoul:re,Anime,Unchanged,Unchanged
508156,AGFD11802,0,0,1618,0,1039782,1041400,TV,Child-TV,High,30,High,nếu ốc sên có tình yêu,Romantic movie,xin chao kieu an,C-Drama,Changed,Romantic movie; C-Drama
508207,AGFD11845,0,0,0,0,650262,650262,TV,TV,High,28,High,không thèm yêu đương với sếp,Romantic movie,tại sao lại là oh soo jae? - why her?,K-Drama,Changed,Romantic movie; K-Drama
509774,AGFD11867,0,0,0,0,154716,154716,TV,TV,Medium,25,High,bí kíp luyện rồng 2,Animation movie,phim thả thi thiên hạ,C-Drama,Changed,Animation movie; C-Drama
510086,AGFD11874,0,0,0,0,514346,514346,TV,TV,High,23,High,game of thrones s1,Action movie,bí kíp luyện rồng 3,Animation movie,Changed,Action movie; Animation movie
51060,AGFD11913,0,0,0,0,460190,460190,TV,TV,Medium,29,High,running man,Gameshow,yêu thầm anh xã,Romantic movie,Changed,Gameshow; Romantic movie
512470,AGFD11919,0,0,0,0,52954,52954,TV,TV,Low,1,Low,minh lan truyện,C-Drama,con nhà siêu giàu,Romantic movie,Changed,C-Drama; Romantic movie
512634,AGFD11951,0,0,0,0,114507,114507,TV,TV,Medium,7,Low,cô nàng đầu bếp của tôi,Romantic movie,điều tra pháp y 4,K-Drama,Changed,Romantic movie; K-Drama
514059,AGFD12007,0,0,0,0,268976,268976,TV,TV,Medium,24,High,bolero,Music,hình bóng quê nhà,Music,Unchanged,Unchanged
516318,AGFD12008,0,0,0,0,687868,687868,TV,TV,High,30,High,dục vọng tình yêu,Romantic movie,yêu thầm anh xã,Romantic movie,Unchanged,Unchanged
516367,AGFD12011,0,0,0,0,126107,126107,TV,TV,Medium,18,Medium,giữa thanh xuân,C-Drama,thời gian đều biết,Romantic movie,Changed,C-Drama; Romantic movie
516389,AGFD12045,0,0,0,0,1314264,1314264,TV,TV,High,30,High,phim rạp việt,V-Drama,thái lan,Thai-Drama,Changed,V-Drama; Thai-Drama
518853,AGFD12088,0,0,204,0,1246519,1246723,TV,Child-TV,High,30,High,cổ tay áo màu đỏ,K-Drama,DU QUAN CA,C-Drama,Changed,K-Drama; C-Drama
519260,AGFD12114,0,0,0,0,29103,29103,TV,TV,Low,2,Low,chúng ta không biết yêu,Romantic movie,phù thủy tòa án,K-Drama,Changed,Romantic movie; K-Drama
519888,AGFD12147,0,0,0,0,86656,86656,TV,TV,Medium,2,Low,nữ thanh tra tài ba,K-Drama,hoa hồng đen,K-Drama,Unchanged,Unchanged
520025,AGFD12171,0,0,0,0,708884,708884,TV,TV,High,30,High,bạn trai tôi là hồ ly,K-Drama,thiên tuần giả,C-Drama,Changed,K-Drama; C-Drama
520836,AGFD12222,0,9492,0,1896,80640,92028,TV,Movie-Sport-TV,Medium,23,High,nàng thư ký của tôi,Romantic movie,happy syster,K-Drama,Changed,Romantic movie; K-Drama
520863,AGFD12251,0,0,0,0,235369,235369,TV,TV,Medium,5,Low,hạnh phúc trong tầm tay,Romantic movie,hoc chau phu nhan,C-Drama,Changed,Romantic movie; C-Drama
521635,AGFD12267,0,59127,0,0,524675,583802,TV,Movie-TV,High,30,High,nghiep trong phuc,Thai-Drama,làm dâu nhà giàu,C-Drama,Changed,Thai-Drama; C-Drama
521639,AGFD12272,0,0,0,0,101881,101881,TV,TV,Medium,25,High,phàm nhân tu tiên,C-Drama,vua bóng chuyền,Anime,Changed,C-Drama; Anime
